UserID,InvoiceNo,TotalPayment,InvoiceDate
197518,61339,556.2999,22-12-2020
225543,61340,1202.121,22-12-2020
283430,61341,204.0957,22-12-2020
149715,61342,454.3857,22-12-2020
144614,61343,425.2257,22-12-2020
160557,61344,488.0898,22-12-2020
187078,61345,543.9555,22-12-2020
283426,61346,476.2557,22-12-2020
188018,61347,340.1757,22-12-2020
283356,61348,52.731,22-12-2020
236106,61349,629.3214,22-12-2020
158148,61350,658.5057,22-12-2020
283420,61351,226.4517,22-12-2020
278818,61352,862.6014,22-12-2020
283424,61353,930.6171,22-12-2020
273958,61354,777.5028,22-12-2020
283422,61355,425.1771,22-12-2020
283421,61356,400.707,22-12-2020
149715,61357,318.3057,22-12-2020
283416,61358,360.6363,22-12-2020
279566,61359,408.2157,22-12-2020
225989,61360,198.9927,22-12-2020
283414,61361,734.9535,22-12-2020
246831,61362,255.1257,22-12-2020
283417,61363,352.3257,22-12-2020
283408,61364,502.7913,22-12-2020
204418,61365,743.3856,22-12-2020
185852,61366,204.0957,22-12-2020
279294,61367,1151.6256,22-12-2020
258176,61368,921.8691,22-12-2020
283404,61369,340.1271,22-12-2020
175162,61370,595.2771,22-12-2020
283247,61371,374.1957,22-12-2020
282939,61372,476.2557,22-12-2020
282847,61373,425.2257,22-12-2020
278588,61374,376.1397,22-12-2020
258588,61375,488.4057,22-12-2020
280872,61376,357.1857,22-12-2020
283403,61377,424.9098,22-12-2020
283395,61378,364.1841,22-12-2020
266076,61379,318.3057,22-12-2020
283404,61380,850.4028,22-12-2020
104149,61381,306.18,22-12-2020
253781,61382,658.0197,22-12-2020
266076,61383,658.5057,22-12-2020
275719,61384,1581.687,22-12-2020
280505,61385,1083.5856,22-12-2020
255478,61386,360.6363,22-12-2020
158053,61387,488.4057,22-12-2020
283399,61388,607.3299,22-12-2020
283394,61389,186.8427,22-12-2020
278818,61390,930.3255,22-12-2020
283376,61391,483.0354,22-12-2020
275095,61392,306.1557,22-12-2020
283393,61393,290.871,22-12-2020
81528,61394,352.3257,22-12-2020
283394,61395,425.0799,22-12-2020
67670,61396,794.5857,22-12-2020
174073,61397,403.2342,22-12-2020
193329,61398,459.0999,22-12-2020
268390,61399,272.1357,22-12-2020
203419,61400,476.2557,22-12-2020
281914,61401,318.3057,22-12-2020
280872,61402,425.0799,22-12-2020
259152,61403,267.2271,22-12-2020
72269,61404,544.1499,22-12-2020
283379,61405,1297.1097,22-12-2020
283380,61406,278.9397,22-12-2020
192050,61407,374.1957,22-12-2020
258268,61408,386.3457,22-12-2020
254921,61409,437.3271,22-12-2020
280773,61410,135.8127,22-12-2020
208130,61411,675.4914,22-12-2020
173907,61412,271.9899,22-12-2020
222292,61413,1037.5614,22-12-2020
-14406,61414,216.2457,22-12-2020
145596,61415,360.6363,22-12-2020
283374,61416,340.1757,22-12-2020
282909,61417,850.4028,22-12-2020
283372,61418,476.2557,22-12-2020
248085,61419,594.8154,22-12-2020
225461,61420,306.0099,22-12-2020
280611,61421,360.6363,22-12-2020
270317,61422,488.4057,22-12-2020
266076,61423,828.4356,22-12-2020
32502,61424,612.2628,22-12-2020
218268,61425,510.2028,22-12-2020
283364,61426,386.2971,22-12-2020
75280,61427,811.5714,22-12-2020
283207,61428,318.1599,22-12-2020
234763,61429,590.4657,22-12-2020
283361,61430,340.1757,22-12-2020
32502,61431,272.1357,22-12-2020
174755,61432,233.0856,22-12-2020
283357,61433,267.2757,22-12-2020
277696,61434,735.8769,22-12-2020
283354,61435,340.1757,22-12-2020
243849,61436,1277.4996,22-12-2020
239180,61437,1139.4756,22-12-2020
205790,61438,692.5257,22-12-2020
49736,61439,267.1299,22-12-2020
274080,61440,437.3757,22-12-2020
209536,61441,360.6363,22-12-2020
283352,61442,476.1099,22-12-2020
63540,61443,153.09,22-12-2020
49736,61444,340.1271,22-12-2020
69646,61445,272.1357,22-12-2020
87634,61446,391.2057,22-12-2020
142292,61447,437.2299,22-12-2020
275649,61448,595.1556,22-12-2020
280872,61449,595.107,22-12-2020
261930,61450,437.3757,22-12-2020
242411,61451,731.4057,22-12-2020
277734,61452,1661.7069,22-12-2020
262320,61453,2308.0626,22-12-2020
283347,61454,272.1357,22-12-2020
283235,61455,84.807,22-12-2020
283081,61456,884.5929,22-12-2020
228445,61457,768.6333,22-12-2020
283343,61458,1350.1323,22-12-2020
11578,61459,969.4728,22-12-2020
166458,61460,454.3857,22-12-2020
87279,61461,850.4028,22-12-2020
283341,61462,437.157,22-12-2020
283340,61463,352.3257,22-12-2020
283339,61464,760.5171,22-12-2020
157231,61465,425.2257,22-12-2020
283310,61466,1173.2283,22-12-2020
283324,61467,476.2557,22-12-2020
150476,61468,237.9699,22-12-2020
241070,61469,340.1757,22-12-2020
162652,61470,374.1957,22-12-2020
150107,61471,1207.3941,22-12-2020
170827,61472,374.1957,22-12-2020
212668,61473,169.8327,22-12-2020
238086,61474,306.1557,22-12-2020
179091,61475,352.3257,22-12-2020
281519,61476,488.2356,22-12-2020
280636,61477,437.3757,22-12-2020
278332,61478,748.2456,22-12-2020
283314,61479,297.6021,22-12-2020
281540,61480,461.457,22-12-2020
143141,61481,427.6557,22-12-2020
277755,61482,198.9927,22-12-2020
275649,61483,748.4157,22-12-2020
283309,61484,340.1757,22-12-2020
283323,61485,2155.3371,22-12-2020
283318,61486,372.7863,22-12-2020
280624,61487,595.2771,22-12-2020
157084,61488,425.2257,22-12-2020
67213,61489,1355.5755,22-12-2020
283317,61490,947.4084,22-12-2020
189299,61491,965.4876,22-12-2020
128090,61492,505.2456,22-12-2020
115781,61493,459.0999,22-12-2020
198224,61494,850.1598,22-12-2020
283313,61495,237.9699,22-12-2020
275719,61496,595.1313,22-12-2020
191265,61497,272.1357,22-12-2020
167830,61498,352.3257,22-12-2020
255285,61499,578.3157,22-12-2020
275750,61500,556.4457,22-12-2020
190615,61501,564.9021,22-12-2020
223837,61502,340.1757,22-12-2020
282996,61503,136.0071,22-12-2020
204706,61504,352.3257,22-12-2020
283147,61505,731.4057,22-12-2020
9358,61506,272.1357,22-12-2020
167349,61507,850.4028,22-12-2020
273991,61508,680.3028,22-12-2020
238716,61509,272.1357,22-12-2020
270732,61510,590.4657,22-12-2020
165711,61511,488.4057,22-12-2020
283285,61512,1173.3012,22-12-2020
153074,61513,646.3557,22-12-2020
181441,61514,204.12,22-12-2020
238536,61515,156.3948,22-12-2020
283290,61516,527.1156,22-12-2020
283289,61517,125.874,22-12-2020
239552,61518,1083.5613,22-12-2020
283281,61519,1632.717,22-12-2020
233012,61520,544.2957,22-12-2020
147424,61521,306.1557,22-12-2020
283277,61522,255.0042,22-12-2020
15475,61523,816.4071,22-12-2020
178768,61524,637.7778,22-12-2020
59422,61525,340.1271,22-12-2020
186996,61526,425.1771,22-12-2020
277698,61527,318.3057,22-12-2020
102813,61528,612.0198,22-12-2020
283279,61529,220.9599,22-12-2020
283276,61530,1010.4669,22-12-2020
271986,61531,216.2457,22-12-2020
283271,61532,488.4057,22-12-2020
186996,61533,510.2271,22-12-2020
283272,61534,237.9699,22-12-2020
271986,61535,198.9927,22-12-2020
283072,61536,714.1527,22-12-2020
191208,61537,250.1199,22-12-2020
283268,61538,901.3113,22-12-2020
272372,61539,357.1857,22-12-2020
191265,61540,272.1357,22-12-2020
87634,61541,680.3757,22-12-2020
149715,61542,420.1956,22-12-2020
282545,61543,340.1757,22-12-2020
283264,61544,150.174,22-12-2020
273620,61545,364.1112,22-12-2020
275146,61546,658.5057,22-12-2020
-2678,61547,425.1771,22-12-2020
248642,61548,1258.3755,22-12-2020
283148,61549,1025.1198,22-12-2020
89473,61550,255.1257,22-12-2020
283261,61551,493.047,22-12-2020
241822,61552,250.2657,22-12-2020
283259,61553,340.1757,22-12-2020
46640,61554,1168.4898,22-12-2020
243262,61555,488.4057,22-12-2020
169137,61556,402.8697,22-12-2020
154542,61557,743.4099,22-12-2020
159786,61558,488.4057,22-12-2020
256272,61559,487.9197,22-12-2020
280905,61560,459.1971,22-12-2020
241254,61561,692.5257,22-12-2020
-18312,61562,186.9399,22-12-2020
283252,61563,186.8427,22-12-2020
255838,61564,318.3057,22-12-2020
283247,61565,382.7007,22-12-2020
253471,61566,186.8427,22-12-2020
283226,61567,318.3057,22-12-2020
226841,61568,306.0099,22-12-2020
179858,61569,697.3614,22-12-2020
39473,61570,680.2299,22-12-2020
245201,61571,425.0799,22-12-2020
283229,61572,272.1357,22-12-2020
283245,61573,399.978,22-12-2020
178976,61574,306.1557,22-12-2020
282685,61575,437.3271,22-12-2020
275416,61576,612.1899,22-12-2020
283226,61577,306.1557,22-12-2020
178976,61578,306.1557,22-12-2020
279537,61579,476.2557,22-12-2020
258745,61580,816.2856,22-12-2020
278532,61581,1022.7141,22-12-2020
282953,61582,374.1957,22-12-2020
249785,61583,374.1957,22-12-2020
282304,61584,318.3057,22-12-2020
273527,61585,712.962,22-12-2020
282583,61586,216.2457,22-12-2020
283229,61587,306.1557,22-12-2020
283230,61588,437.3757,22-12-2020
264264,61589,306.1557,22-12-2020
283233,61590,323.1657,22-12-2020
258408,61591,884.4957,22-12-2020
173651,61592,306.1071,22-12-2020
149785,61593,595.1799,22-12-2020
283184,61594,204.0957,22-12-2020
260461,61595,352.3257,22-12-2020
168459,61596,267.1299,22-12-2020
283220,61597,425.2257,22-12-2020
283212,61598,181.9827,22-12-2020
179323,61599,663.3414,22-12-2020
261515,61600,952.4628,22-12-2020
233025,61601,425.2257,22-12-2020
281104,61602,692.5257,22-12-2020
281605,61603,284.2857,22-12-2020
256375,61604,198.9927,22-12-2020
249785,61605,272.1357,22-12-2020
279164,61606,318.3057,22-12-2020
137546,61607,424.5696,22-12-2020
283213,61608,522.4257,22-12-2020
283215,61609,338.7663,22-12-2020
283205,61610,386.1999,22-12-2020
260114,61611,680.3757,22-12-2020
263643,61612,374.1957,22-12-2020
281401,61613,598.9221,22-12-2020
163376,61614,306.2772,22-12-2020
212771,61615,454.3857,22-12-2020
244140,61616,680.3757,22-12-2020
283199,61617,374.1957,22-12-2020
234561,61618,441.6768,22-12-2020
136848,61619,340.1757,22-12-2020
138696,61620,306.0099,22-12-2020
283125,61621,662.904,22-12-2020
40294,61622,765.3528,22-12-2020
248113,61623,198.9927,22-12-2020
283190,61624,318.3057,22-12-2020
283193,61625,340.1271,22-12-2020
283186,61626,352.0341,22-12-2020
58237,61627,204.0957,22-12-2020
283188,61628,186.8427,22-12-2020
227015,61629,340.1757,22-12-2020
283098,61630,195.8337,22-12-2020
283155,61631,731.4057,22-12-2020
30560,61632,374.0499,22-12-2020
258588,61633,522.4257,22-12-2020
283187,61634,682.4169,22-12-2020
281899,61635,318.3057,22-12-2020
208225,61636,777.5028,22-12-2020
283151,61637,255.1257,22-12-2020
282953,61638,646.3557,22-12-2020
282838,61639,765.2799,22-12-2020
283183,61640,352.3257,22-12-2020
272993,61641,284.2857,22-12-2020
283167,61642,220.9599,22-12-2020
274797,61643,425.1771,22-12-2020
283159,61644,762.1452,22-12-2020
283179,61645,522.4257,22-12-2020
231450,61646,391.2057,22-12-2020
283180,61647,850.3299,22-12-2020
274220,61648,306.1557,22-12-2020
283160,61649,352.3257,22-12-2020
283172,61650,425.2257,22-12-2020
283173,61651,374.1957,22-12-2020
283171,61652,459.1971,22-12-2020
272198,61653,488.4057,22-12-2020
40303,61654,1389.6684,21-12-2020
283174,61655,318.3057,21-12-2020
174294,61656,284.2857,21-12-2020
283168,61657,437.3757,21-12-2020
283145,61658,374.1957,21-12-2020
283162,61659,204.0957,21-12-2020
261841,61660,318.3057,21-12-2020
279609,61661,476.2557,21-12-2020
212668,61662,527.1156,21-12-2020
283160,61663,352.3257,21-12-2020
283141,61664,952.4628,21-12-2020
283078,61665,1457.9271,21-12-2020
283156,61666,637.7778,21-12-2020
282826,61667,335.1456,21-12-2020
283146,61668,607.3299,21-12-2020
30123,61669,476.2557,21-12-2020
207312,61670,386.3457,21-12-2020
194534,61671,352.3257,21-12-2020
239513,61672,658.3599,21-12-2020
283134,61673,637.7778,21-12-2020
283129,61674,340.1757,21-12-2020
189876,61675,850.3056,21-12-2020
143211,61676,649.9278,21-12-2020
276004,61677,964.6857,21-12-2020
277313,61678,1617.7725,21-12-2020
283122,61679,488.4057,21-12-2020
-1992,61680,318.3057,21-12-2020
173257,61681,629.1756,21-12-2020
213477,61682,386.3457,21-12-2020
275422,61683,437.3757,21-12-2020
283058,61684,2291.3199,21-12-2020
231698,61685,318.3057,21-12-2020
269624,61686,425.2257,21-12-2020
283103,61687,306.1557,21-12-2020
282716,61688,306.1557,21-12-2020
194613,61689,782.4357,21-12-2020
269401,61690,1270.7928,21-12-2020
278773,61691,238.1157,21-12-2020
237478,61692,556.2756,21-12-2020
283104,61693,765.3528,21-12-2020
283105,61694,476.2557,21-12-2020
224433,61695,721.2726,21-12-2020
283085,61696,688.7592,21-12-2020
169527,61697,198.9927,21-12-2020
283082,61698,336.7737,21-12-2020
283056,61699,964.5399,21-12-2020
281852,61700,272.1357,21-12-2020
191208,61701,250.1199,21-12-2020
283089,61702,360.6363,21-12-2020
212997,61703,372.7863,21-12-2020
282920,61704,318.1599,21-12-2020
164306,61705,284.2857,21-12-2020
157084,61706,318.3057,21-12-2020
265103,61707,522.3528,21-12-2020
277345,61708,1066.5756,21-12-2020
259547,61709,1168.7571,21-12-2020
229642,61710,629.3457,21-12-2020
283073,61711,306.1557,21-12-2020
155397,61712,1304.7885,21-12-2020
155509,61713,437.3757,21-12-2020
167985,61714,340.1028,21-12-2020
164747,61715,318.3057,21-12-2020
266315,61716,483.3027,21-12-2020
282174,61717,291.114,21-12-2020
283052,61718,340.1757,21-12-2020
178811,61719,621.8127,21-12-2020
283048,61720,680.3757,21-12-2020
283043,61721,448.821,21-12-2020
128606,61722,391.1571,21-12-2020
265227,61723,216.2457,21-12-2020
194145,61724,544.2957,21-12-2020
264149,61725,306.0099,21-12-2020
279286,61726,944.6868,21-12-2020
283050,61727,318.3057,21-12-2020
195468,61728,558.657,21-12-2020
-13611,61729,884.3256,21-12-2020
265903,61730,255.1257,21-12-2020
173822,61731,340.1757,21-12-2020
283025,61732,670.2669,21-12-2020
283020,61733,382.5792,21-12-2020
282790,61734,1253.6127,21-12-2020
16509,61735,646.3557,21-12-2020
283047,61736,250.1199,21-12-2020
241822,61737,998.6571,21-12-2020
231023,61738,369.0927,21-12-2020
268102,61739,556.2999,21-12-2020
135845,61740,522.0369,21-12-2020
272937,61741,649.9278,21-12-2020
283039,61742,394.8021,21-12-2020
203102,61743,437.3757,21-12-2020
214344,61744,340.0299,21-12-2020
282515,61745,425.2257,21-12-2020
268102,61746,556.2999,21-12-2020
283036,61747,352.2771,21-12-2020
283014,61748,352.3257,21-12-2020
283022,61749,374.1957,21-12-2020
283018,61750,488.4057,21-12-2020
245254,61751,1202.7042,21-12-2020
192661,61752,352.3257,21-12-2020
278332,61753,1772.3934,21-12-2020
280292,61754,561.3057,21-12-2020
114125,61755,186.8427,21-12-2020
230770,61756,283.9698,21-12-2020
161304,61757,1173.2769,21-12-2020
283023,61758,510.2271,21-12-2020
101142,61759,653.2569,21-12-2020
281462,61760,255.15,21-12-2020
282433,61761,850.4028,21-12-2020
210553,61762,510.2757,21-12-2020
283017,61763,318.3057,21-12-2020
283009,61764,357.0399,21-12-2020
281910,61765,488.4057,21-12-2020
66183,61766,318.3057,21-12-2020
282832,61767,204.0957,21-12-2020
283004,61768,461.457,21-12-2020
230482,61769,2487.6396,21-12-2020
283001,61770,306.1557,21-12-2020
232214,61771,169.8327,21-12-2020
101142,61772,1202.4855,21-12-2020
282997,61773,372.7863,21-12-2020
280202,61774,204.0957,21-12-2020
155259,61775,612.3357,21-12-2020
265543,61776,340.1757,21-12-2020
282990,61777,306.1557,21-12-2020
266229,61778,340.1757,21-12-2020
174294,61779,204.0957,21-12-2020
282953,61780,646.1856,21-12-2020
1345,61781,493.0956,21-12-2020
282991,61782,352.3257,21-12-2020
276386,61783,284.2857,21-12-2020
155259,61784,204.12,21-12-2020
282989,61785,237.9699,21-12-2020
208344,61786,471.3957,21-12-2020
282754,61787,782.3628,21-12-2020
191124,61788,986.4828,21-12-2020
282981,61789,3311.3853,21-12-2020
166842,61790,558.7299,21-12-2020
221250,61791,476.2071,21-12-2020
282983,61792,386.3457,21-12-2020
265787,61793,454.3857,21-12-2020
272316,61794,471.3471,21-12-2020
281871,61795,1619.1819,21-12-2020
282968,61796,340.1757,21-12-2020
143598,61797,680.2299,21-12-2020
282980,61798,318.1599,21-12-2020
198562,61799,488.3571,21-12-2020
209445,61800,522.3771,21-12-2020
230201,61801,271.9899,21-12-2020
265987,61802,255.1257,21-12-2020
265738,61803,777.4299,21-12-2020
282474,61804,428.6277,21-12-2020
157537,61805,624.4857,21-12-2020
282195,61806,734.832,21-12-2020
282975,61807,556.4457,21-12-2020
282970,61808,442.2357,21-12-2020
282972,61809,437.3757,21-12-2020
242421,61810,340.1271,21-12-2020
282971,61811,544.2957,21-12-2020
282693,61812,1779.0759,21-12-2020
268390,61813,306.1557,21-12-2020
282769,61814,551.0997,21-12-2020
282967,61815,386.3457,21-12-2020
264103,61816,641.3256,21-12-2020
223975,61817,544.2957,21-12-2020
196719,61818,952.3899,21-12-2020
269696,61819,425.2257,21-12-2020
242842,61820,476.1828,21-12-2020
155536,61821,1139.4999,21-12-2020
121371,61822,935.4285,21-12-2020
282965,61823,485.757,21-12-2020
282962,61824,306.1557,21-12-2020
267515,61825,1766.9745,21-12-2020
169152,61826,777.5028,21-12-2020
264721,61827,437.2299,21-12-2020
282960,61828,1372.8528,21-12-2020
80057,61829,714.2499,21-12-2020
282231,61830,306.1557,21-12-2020
282955,61831,556.4457,21-12-2020
282931,61832,1615.7556,21-12-2020
264031,61833,318.3057,21-12-2020
185264,61834,254.9799,21-12-2020
282957,61835,16.767,21-12-2020
152550,61836,238.1157,21-12-2020
169152,61837,340.1757,21-12-2020
265738,61838,765.2799,21-12-2020
191316,61839,250.2657,21-12-2020
282949,61840,272.0871,21-12-2020
123814,61841,794.4156,21-12-2020
204224,61842,624.4857,21-12-2020
281886,61843,306.1557,21-12-2020
219493,61844,318.3057,21-12-2020
282940,61845,459.1971,21-12-2020
282878,61846,162.324,21-12-2020
279650,61847,612.3357,21-12-2020
225663,61848,204.0957,21-12-2020
195042,61849,272.1357,21-12-2020
221892,61850,512.4141,21-12-2020
282938,61851,459.1728,21-12-2020
128974,61852,476.2557,21-12-2020
27855,61853,971.6841,21-12-2020
282935,61854,204.0957,21-12-2020
277428,61855,714.2499,21-12-2020
282936,61856,776.7252,21-12-2020
280900,61857,476.2557,21-12-2020
182057,61858,828.4356,21-12-2020
274068,61859,374.1957,21-12-2020
282929,61860,357.0399,21-12-2020
282923,61861,162.324,21-12-2020
282889,61862,872.5158,21-12-2020
282924,61863,301.1499,21-12-2020
271514,61864,204.0957,21-12-2020
184432,61865,437.3271,21-12-2020
195108,61866,607.3299,21-12-2020
282920,61867,284.2857,21-12-2020
174746,61868,522.4257,21-12-2020
-17,61869,756.8235,21-12-2020
282907,61870,397.9368,21-12-2020
207494,61871,318.3057,21-12-2020
282918,61872,372.7863,21-12-2020
282914,61873,425.2257,21-12-2020
261897,61874,816.3828,21-12-2020
282913,61875,352.3257,21-12-2020
234172,61876,947.5542,21-12-2020
282912,61877,305.6697,21-12-2020
282910,61878,476.2071,21-12-2020
282911,61879,473.607,21-12-2020
275531,61880,272.0871,21-12-2020
191979,61881,318.3057,21-12-2020
272297,61882,633.9627,21-12-2020
111723,61883,272.1357,21-12-2020
270082,61884,913.4856,21-12-2020
196154,61885,286.4727,21-12-2020
282900,61886,488.4057,21-12-2020
282055,61887,340.1757,21-12-2020
282897,61888,237.9699,21-12-2020
276320,61889,216.2457,21-12-2020
282902,61890,607.3299,21-12-2020
282901,61891,1508.9328,21-12-2020
280900,61892,221.1057,21-12-2020
265647,61893,629.1756,21-12-2020
248642,61894,544.2957,21-12-2020
254648,61895,990.0549,21-12-2020
274679,61896,386.3457,21-12-2020
241969,61897,169.8327,21-12-2020
169349,61898,425.2257,21-12-2020
188974,61899,204.0957,21-12-2020
234582,61900,318.3057,21-12-2020
282892,61901,360.6363,21-12-2020
282891,61902,607.3299,21-12-2020
266276,61903,544.2957,21-12-2020
282890,61904,350.9163,21-12-2020
238716,61905,621.8127,21-12-2020
248000,61906,386.3457,21-12-2020
282721,61907,522.3771,21-12-2020
223242,61908,352.3257,21-12-2020
248000,61909,624.4128,21-12-2020
282888,61910,216.2457,21-12-2020
282874,61911,214.1802,21-12-2020
211611,61912,1032.7014,21-12-2020
281643,61913,271.9899,21-12-2020
239794,61914,284.2857,21-12-2020
231819,61915,510.2757,21-12-2020
210274,61916,306.1557,21-12-2020
191045,61917,352.3257,21-12-2020
282869,61918,850.3299,21-12-2020
282883,61919,352.3257,21-12-2020
282881,61920,386.2971,21-12-2020
251871,61921,828.4356,21-12-2020
119687,61922,267.2757,21-12-2020
258351,61923,352.3257,21-12-2020
32502,61924,238.1157,21-12-2020
161919,61925,556.4457,21-12-2020
282872,61926,352.3257,21-12-2020
282701,61927,306.0099,21-12-2020
276004,61928,1117.6299,21-12-2020
282865,61929,420.9246,21-12-2020
282870,61930,612.3357,21-12-2020
153612,61931,237.9699,21-12-2020
161919,61932,709.3656,21-12-2020
81570,61933,340.1757,21-12-2020
119687,61934,374.1957,21-12-2020
-2678,61935,637.7778,21-12-2020
32502,61936,306.1557,21-12-2020
282842,61937,2141.4618,21-12-2020
282849,61938,284.2857,21-12-2020
277510,61939,271.9899,21-12-2020
108931,61940,306.1557,21-12-2020
282864,61941,318.3057,21-12-2020
282863,61942,425.2257,21-12-2020
215569,61943,267.2757,21-12-2020
262808,61944,340.1757,21-12-2020
282222,61945,360.6363,21-12-2020
282052,61946,193.914,21-12-2020
-2678,61947,306.1557,21-12-2020
282850,61948,275.5377,21-12-2020
282856,61949,5062.8321,21-12-2020
234582,61950,318.3057,21-12-2020
282851,61951,488.2599,21-12-2020
274339,61952,340.1757,21-12-2020
99015,61953,306.1557,21-12-2020
170446,61954,386.3457,21-12-2020
282844,61955,760.5657,21-12-2020
282484,61956,255.1257,21-12-2020
282840,61957,386.1999,21-12-2020
282839,61958,237.9699,21-12-2020
75727,61959,437.3757,21-12-2020
282683,61960,592.8957,21-12-2020
282837,61961,607.4757,21-12-2020
282825,61962,403.2099,21-12-2020
282284,61963,388.7757,21-12-2020
275319,61964,498.1257,21-12-2020
208826,61965,641.277,21-12-2020
262738,61966,233.2557,21-12-2020
273122,61967,374.1957,21-12-2020
258588,61968,692.5257,21-12-2020
126515,61969,186.9399,21-12-2020
282818,61970,162.324,21-12-2020
282817,61971,930.5199,21-12-2020
106297,61972,765.2799,21-12-2020
282815,61973,291.114,21-12-2020
174443,61974,255.1257,21-12-2020
170932,61975,884.4714,21-12-2020
251939,61976,714.2499,21-12-2020
225011,61977,510.2757,21-12-2020
156419,61978,318.3057,21-12-2020
244564,61979,675.3699,21-12-2020
282808,61980,352.0098,21-12-2020
228848,61981,493.0956,21-12-2020
282798,61982,726.3999,21-12-2020
282803,61983,162.324,21-12-2020
274731,61984,400.9257,21-12-2020
282804,61985,1020.2355,21-12-2020
282801,61986,920.7756,21-12-2020
282797,61987,162.324,21-12-2020
282798,61988,886.9014,21-12-2020
181304,61989,437.2785,21-12-2020
281251,61990,1037.3913,21-12-2020
260762,61991,96.6168,21-12-2020
230124,61992,186.9399,21-12-2020
282793,61993,400.707,21-12-2020
226963,61994,485.757,21-12-2020
282784,61995,461.457,21-12-2020
282786,61996,534.4785,21-12-2020
282788,61997,461.457,21-12-2020
280397,61998,271.8198,21-12-2020
260762,61999,130.9527,21-12-2020
274030,62000,558.8757,21-12-2020
282786,62001,374.1957,21-12-2020
282783,62002,352.1799,21-12-2020
282781,62003,400.707,21-12-2020
185962,62004,509.7897,21-12-2020
150476,62005,425.2257,21-12-2020
282635,62006,461.457,21-12-2020
282777,62007,558.657,21-12-2020
282776,62008,964.5399,21-12-2020
282767,62009,471.2499,21-12-2020
238086,62010,911.1285,21-12-2020
-2630,62011,1761.507,21-12-2020
282760,62012,237.9699,21-12-2020
279138,62013,449.5257,21-12-2020
282747,62014,816.3099,21-12-2020
282751,62015,726.3999,21-12-2020
175124,62016,533.9439,21-12-2020
282295,62017,556.2999,21-12-2020
272848,62018,631.4112,21-12-2020
282744,62019,361.6326,21-12-2020
282741,62020,376.6257,21-12-2020
281910,62021,403.2099,21-12-2020
282739,62022,544.0527,21-12-2020
169527,62023,498.0528,21-12-2020
282736,62024,534.5757,21-12-2020
282733,62025,135.4968,21-12-2020
112286,62026,714.2499,21-12-2020
199746,62027,741.0528,21-12-2020
36108,62028,3297.024,21-12-2020
254281,62029,400.9257,21-12-2020
282721,62030,643.8528,21-12-2020
282708,62031,1238.9841,21-12-2020
162231,62032,203.9499,21-12-2020
174037,62033,498.1257,21-12-2020
249707,62034,459.2214,21-12-2020
278725,62035,1081.2771,21-12-2020
282704,62036,340.0299,21-12-2020
206079,62037,471.2499,21-12-2020
259329,62038,459.0999,21-12-2020
282698,62039,575.2539,21-12-2020
282696,62040,391.2057,21-12-2020
282694,62041,352.1799,21-12-2020
230155,62042,534.5757,21-12-2020
207753,62043,855.2385,21-12-2020
254281,62044,400.9257,21-12-2020
149339,62045,318.3057,21-12-2020
282656,62046,485.9757,20-12-2020
282682,62047,162.324,20-12-2020
282679,62048,4144.5594,20-12-2020
279874,62049,544.1499,20-12-2020
282677,62050,376.407,20-12-2020
264189,62051,583.1028,20-12-2020
282676,62052,607.4757,20-12-2020
282674,62053,550.9782,20-12-2020
265642,62054,250.1199,20-12-2020
263531,62055,713.9097,20-12-2020
278146,62056,322.9956,20-12-2020
282673,62057,386.3457,20-12-2020
185355,62058,303.7257,20-12-2020
282670,62059,369.1899,20-12-2020
148430,62060,357.0399,20-12-2020
271570,62061,769.9455,20-12-2020
108844,62062,925.6356,20-12-2020
282669,62063,1027.2825,20-12-2020
44842,62064,436.671,20-12-2020
258588,62065,692.5257,20-12-2020
282666,62066,612.1899,20-12-2020
282665,62067,429.9156,20-12-2020
272217,62068,323.1657,20-12-2020
258588,62069,692.5257,20-12-2020
282664,62070,476.1099,20-12-2020
282663,62071,952.3899,20-12-2020
205307,62072,2142.7497,20-12-2020
282660,62073,357.0399,20-12-2020
124311,62074,193.914,20-12-2020
282661,62075,376.407,20-12-2020
282657,62076,704.4327,20-12-2020
222760,62077,425.0799,20-12-2020
-5642,62078,581.5962,20-12-2020
282652,62079,403.1127,20-12-2020
162557,62080,357.0399,20-12-2020
242954,62081,828.2898,20-12-2020
72867,62082,726.3999,20-12-2020
282646,62083,255.1257,20-12-2020
169084,62084,641.3256,20-12-2020
282649,62085,509.7897,20-12-2020
277997,62086,360.6363,20-12-2020
188536,62087,306.1557,20-12-2020
282609,62088,360.6363,20-12-2020
270097,62089,488.2599,20-12-2020
187826,62090,267.2757,20-12-2020
282643,62091,463.8627,20-12-2020
260563,62092,303.7257,20-12-2020
282640,62093,303.264,20-12-2020
185859,62094,357.0399,20-12-2020
282638,62095,352.3257,20-12-2020
58986,62096,874.7028,20-12-2020
282636,62097,680.2056,20-12-2020
280920,62098,646.1127,20-12-2020
282634,62099,255.1257,20-12-2020
282633,62100,193.914,20-12-2020
282631,62101,169.8327,20-12-2020
282628,62102,765.2799,20-12-2020
282630,62103,680.3757,20-12-2020
282622,62104,461.457,20-12-2020
220817,62105,436.428,20-12-2020
222450,62106,1066.4055,20-12-2020
282624,62107,648.6156,20-12-2020
214303,62108,449.4528,20-12-2020
18530,62109,859.8069,20-12-2020
282619,62110,461.457,20-12-2020
17798,62111,595.3014,20-12-2020
282607,62112,162.324,20-12-2020
228606,62113,408.0699,20-12-2020
